Customer_ID,First_Name,Last_Name,Gender,Age,Birth_Date,Marital_Status,Occupation,Location,Income_Bracket,Abandoned Cart,Wishlist Items,Customer_Lifetime_Value
CUST2844,Gangsa,Manullang,Male,21,2004-03-05,Married,Neurosurgeon,Kotamobagu,Low Income,"['PROD0784', 'PROD0757', 'PROD0833', 'PROD0744']","['PROD0533', 'PROD0140', 'PROD0576', 'PROD1032', 'PROD1045', 'PROD0418']",518767
CUST2845,Timbul,Prakasa,Male,21,2003-09-18,Single,Race relations officer,Bukittinggi,Middle Income,"['PROD0103', 'PROD0323', 'PROD0753', 'PROD0427']","['PROD0638', 'PROD0831', 'PROD0416', 'PROD0052', 'PROD0120', 'PROD1030', 'PROD0662']",2729803
CUST2846,Queen,Nurdiyanti,Female,29,1996-04-06,Married,Catering manager,Sorong,Low Income,"['PROD0419', 'PROD0629']","['PROD0641', 'PROD0539', 'PROD0392', 'PROD0700', 'PROD0149']",838336
CUST2847,Julia,Nasyidah,Female,22,2002-12-19,Single,"Psychologist, counselling",Pekalongan,Low Income,['PROD0340'],"['PROD0832', 'PROD0851', 'PROD0312']",764125
CUST2848,Gasti,Purnawati,Female,60,1964-10-10,Married,Dancer,Tanjungbalai,Middle Income,['PROD0783'],"['PROD0249', 'PROD0653', 'PROD0380', 'PROD0210']",4150000
CUST2849,Limar,Santoso,Male,50,1975-03-04,Married,Actuary,Tangerang,Middle Income,"['PROD0655', 'PROD0809', 'PROD0980', 'PROD1044']","['PROD0612', 'PROD0554', 'PROD0427', 'PROD1000', 'PROD1058']",4841556
CUST2850,Joko,Kuswoyo,Male,41,1984-04-14,Married,"Surveyor, commercial/residential",Sawahlunto,Middle Income,['PROD0234'],"['PROD0266', 'PROD0637', 'PROD0533', 'PROD0460']",2868477
CUST2851,Bagiya,Gunarto,Male,33,1991-12-22,Single,Aeronautical engineer,Bandung,Middle Income,"['PROD1048', 'PROD0484', 'PROD0211', 'PROD0535']","['PROD0996', 'PROD0065', 'PROD0992', 'PROD0903', 'PROD0348', 'PROD0703', 'PROD0652']",3345479
CUST2852,Jail,Setiawan,Male,19,2006-06-27,Married,"Physicist, medical",Banjarmasin,Low Income,"['PROD0471', 'PROD0107', 'PROD0248']","['PROD0471', 'PROD1025', 'PROD0018', 'PROD0969', 'PROD0646', 'PROD1058']",237984
CUST2853,Heryanto,Suwarno,Male,39,1985-09-27,Single,Public relations officer,Singkawang,Middle Income,"['PROD0040', 'PROD0471', 'PROD0376']","['PROD0874', 'PROD0299', 'PROD0746', 'PROD0792', 'PROD0733', 'PROD0040']",1549389
CUST2854,Novi,Nasyidah,Female,53,1972-02-16,Married,Petroleum engineer,Kota Administrasi Jakarta Timur,Low Income,"['PROD0485', 'PROD0458', 'PROD0214']","['PROD0007', 'PROD0147']",301800
CUST2855,Fitria,Usamah,Female,17,2007-09-04,Single,"Geologist, engineering",Tomohon,Middle Income,['PROD0702'],"['PROD0179', 'PROD0037']",2798786
CUST2856,Hasan,Wasita,Male,18,2007-04-23,Single,Warehouse manager,Bukittinggi,Middle Income,"['PROD0261', 'PROD0293', 'PROD0951']","['PROD0127', 'PROD0715', 'PROD0176']",5934727
CUST2857,Lantar,Prabowo,Male,60,1965-03-31,Married,"Programmer, systems",Kota Administrasi Jakarta Pusat,Low Income,"['PROD0356', 'PROD1031']","['PROD0587', 'PROD0667', 'PROD0799', 'PROD0733']",470309
CUST2858,Pangestu,Habibi,Male,28,1996-12-23,Married,Research scientist (medical),Pematangsiantar,Middle Income,"['PROD0229', 'PROD0812', 'PROD0818']","['PROD0983', 'PROD0065', 'PROD0536', 'PROD0804', 'PROD0106', 'PROD0307']",1563386
CUST2859,Imam,Permadi,Male,38,1987-01-27,Single,Research scientist (physical sciences),Meulaboh,Middle Income,['PROD0370'],"['PROD0393', 'PROD0928', 'PROD0223', 'PROD0549', 'PROD0410']",1268457
CUST2860,Raditya,Prayoga,Male,56,1968-08-29,Married,"Investment banker, corporate",Samarinda,Low Income,['PROD0809'],"['PROD0496', 'PROD0282', 'PROD0869', 'PROD0807']",814010
CUST2861,Mila,Halimah,Female,45,1979-08-31,Married,Aeronautical engineer,Pekanbaru,Middle Income,['PROD0254'],"['PROD0202', 'PROD0572']",3103367
CUST2862,Hamima,Susanti,Female,26,1998-11-02,Single,Clinical psychologist,Bau-Bau,Middle Income,"['PROD0620', 'PROD0721']","['PROD0259', 'PROD0979', 'PROD0237', 'PROD0174', 'PROD0738', 'PROD1016']",1621325
CUST2863,Raditya,Prayoga,Male,17,2008-06-28,Single,Music therapist,Padang,Middle Income,"['PROD0307', 'PROD1000', 'PROD0170', 'PROD0028']","['PROD0617', 'PROD0615', 'PROD0575', 'PROD0084', 'PROD0787']",5864715
CUST2864,Sadina,Nasyidah,Female,20,2005-03-30,Married,Quality manager,Madiun,Middle Income,"['PROD0882', 'PROD0760', 'PROD0483']","['PROD0786', 'PROD0737', 'PROD0216', 'PROD0740']",1039048
CUST2865,Elvina,Yuniar,Female,34,1990-11-07,Married,Tax adviser,Kediri,Middle Income,"['PROD0397', 'PROD0532', 'PROD0340']","['PROD0005', 'PROD0634', 'PROD0073']",3761269
CUST2866,Puji,Kuswandari,Female,56,1969-05-13,Married,"Scientist, forensic",Tual,Middle Income,"['PROD0628', 'PROD0494', 'PROD0259']","['PROD0076', 'PROD0486', 'PROD0210', 'PROD0766']",1873359
CUST2867,Siti,Nasyiah,Female,41,1984-05-29,Married,Research scientist (medical),Manado,Middle Income,['PROD1017'],"['PROD0770', 'PROD0862', 'PROD0359']",3609424
CUST2868,Bakda,Marbun,Male,49,1976-06-23,Married,Information systems manager,Banjarbaru,Middle Income,['PROD0745'],"['PROD0176', 'PROD0861']",2711354
CUST2869,Yulia,Palastri,Female,18,2007-01-19,Single,Animal nutritionist,Bitung,Low Income,['PROD0931'],"['PROD0070', 'PROD0901']",572481
CUST2870,Nardi,Situmorang,Male,37,1987-09-06,Single,Catering manager,Solok,Middle Income,"['PROD0497', 'PROD1046', 'PROD0480']","['PROD0197', 'PROD0103', 'PROD0596', 'PROD0170']",3478881
CUST2871,Ade,Lestari,Female,23,2001-12-27,Single,Fisheries officer,Kota Administrasi Jakarta Selatan,Low Income,"['PROD0309', 'PROD0852', 'PROD1029', 'PROD0144']","['PROD0907', 'PROD0565', 'PROD0338']",546182
CUST2872,Titin,Wahyuni,Female,41,1983-08-24,Married,Mental health nurse,Mojokerto,Middle Income,['PROD0227'],"['PROD0124', 'PROD0276', 'PROD0972', 'PROD0613', 'PROD0639', 'PROD0760']",4602731
CUST2873,Niyaga,Saputra,Male,40,1984-09-26,Married,"Surveyor, insurance",Kota Administrasi Jakarta Utara,Low Income,"['PROD0776', 'PROD0869']","['PROD0056', 'PROD0575', 'PROD0543', 'PROD0687', 'PROD0784', 'PROD0020']",312244
CUST2874,Raharja,Sihombing,Male,40,1985-05-12,Married,"Administrator, charities/voluntary organisations",Purwokerto,Middle Income,['PROD0999'],"['PROD0805', 'PROD0217']",1002228
CUST2875,Enteng,Kuswoyo,Male,19,2006-02-28,Single,Senior tax professional/tax inspector,Pasuruan,Middle Income,"['PROD0211', 'PROD0082']","['PROD0211', 'PROD0983', 'PROD0389', 'PROD0251', 'PROD1033']",4637773
CUST2876,Wage,Ardianto,Male,48,1976-12-13,Single,Armed forces technical officer,Metro,Middle Income,"['PROD0829', 'PROD0536', 'PROD0443', 'PROD0883']","['PROD1046', 'PROD0028', 'PROD0443', 'PROD0406', 'PROD1058']",4772208
CUST2877,Artanto,Wibisono,Male,32,1993-01-30,Single,Soil scientist,Kota Administrasi Jakarta Selatan,Middle Income,['PROD0986'],"['PROD0841', 'PROD0444', 'PROD0655', 'PROD0066', 'PROD0718']",1975882
CUST2878,Titin,Hasanah,Female,42,1983-04-19,Married,Hydrologist,Parepare,Low Income,"['PROD0300', 'PROD0337', 'PROD0383']","['PROD0030', 'PROD0972', 'PROD0603', 'PROD0519', 'PROD0259']",872320
CUST2879,Hasna,Usada,Female,33,1991-08-21,Married,"Surveyor, building",Dumai,Middle Income,"['PROD0709', 'PROD0738', 'PROD0970', 'PROD0302']","['PROD0032', 'PROD0968', 'PROD0383']",4182679
CUST2880,Danuja,Saragih,Male,29,1995-11-08,Married,"Engineer, mining",Banda Aceh,Middle Income,"['PROD0753', 'PROD0872', 'PROD1031']","['PROD0219', 'PROD1033']",5921801
CUST2881,Farhunnisa,Aryani,Female,51,1973-10-03,Married,"Horticulturist, amenity",Padang Sidempuan,Middle Income,"['PROD0231', 'PROD0534']","['PROD0174', 'PROD0466', 'PROD0253', 'PROD0452']",2980539
CUST2882,Ozy,Hutagalung,Male,43,1982-02-02,Married,"Engineer, aeronautical",Jayapura,Middle Income,['PROD0443'],"['PROD0270', 'PROD0100', 'PROD0443', 'PROD0584', 'PROD0650']",2554106
CUST2883,Kenzie,Nugroho,Male,43,1982-05-14,Married,Pathologist,Padang,Low Income,"['PROD0733', 'PROD0366']","['PROD0615', 'PROD0238', 'PROD0650', 'PROD0261', 'PROD0999', 'PROD0869', 'PROD0944']",682231
CUST2884,Ika,Suryatmi,Female,49,1976-07-17,Married,Rural practice surveyor,Lhokseumawe,Low Income,"['PROD0298', 'PROD0760', 'PROD0368', 'PROD0256']","['PROD0512', 'PROD0815', 'PROD0644', 'PROD0762', 'PROD0477']",855127
CUST2885,Alika,Lestari,Female,37,1987-11-09,Married,Art therapist,Palembang,Low Income,"['PROD0281', 'PROD0246', 'PROD0232', 'PROD0737']","['PROD0981', 'PROD0540', 'PROD0709', 'PROD0117', 'PROD0611', 'PROD0194', 'PROD0014']",752905
CUST2886,Gawati,Wulandari,Female,33,1991-10-30,Single,Materials engineer,Surabaya,Middle Income,"['PROD0937', 'PROD0148', 'PROD0054', 'PROD0529']","['PROD0216', 'PROD0436', 'PROD0190', 'PROD0552']",1965533
CUST2887,Gadang,Wahyudin,Male,36,1988-09-14,Married,Exhibition designer,Pariaman,Low Income,['PROD0326'],"['PROD0869', 'PROD0103', 'PROD0442', 'PROD0161', 'PROD0175', 'PROD0025']",892268
CUST2888,Rendy,Prayoga,Male,26,1999-07-29,Married,"Engineer, biomedical",Ternate,Low Income,"['PROD0156', 'PROD1025', 'PROD0831']","['PROD0986', 'PROD0966', 'PROD0245', 'PROD0410']",824432
CUST2889,Oman,Prabowo,Male,36,1988-09-12,Single,Materials engineer,Banjarbaru,Middle Income,"['PROD0517', 'PROD0015', 'PROD0543', 'PROD0551']","['PROD0496', 'PROD0109', 'PROD0052', 'PROD0506']",4010274
CUST2890,Kasim,Wahyudin,Male,57,1968-06-19,Married,Environmental education officer,Subulussalam,Low Income,"['PROD0997', 'PROD0528']","['PROD0761', 'PROD0517']",503265
CUST2891,Slamet,Nashiruddin,Male,53,1972-01-20,Married,Manufacturing systems engineer,Blitar,Middle Income,"['PROD0442', 'PROD0058', 'PROD0495']","['PROD0213', 'PROD0211', 'PROD0507', 'PROD0242']",2720786
CUST2892,Syahrini,Rahimah,Female,55,1970-02-06,Married,"Radiographer, therapeutic",Parepare,Middle Income,['PROD0482'],"['PROD0075', 'PROD0088', 'PROD0093', 'PROD0563', 'PROD0793', 'PROD0202', 'PROD0051']",3350062
CUST2893,Ana,Pertiwi,Female,39,1986-05-20,Married,Office manager,Cimahi,Low Income,"['PROD0597', 'PROD0565', 'PROD0729', 'PROD0132']","['PROD0383', 'PROD1059']",847267
CUST2894,Danu,Tampubolon,Male,23,2002-04-21,Married,Information systems manager,Tanjungbalai,High Income,"['PROD0213', 'PROD0081', 'PROD0867', 'PROD0699']","['PROD0027', 'PROD0554', 'PROD0564', 'PROD0543', 'PROD0122']",6146910
CUST2895,Fitriani,Pudjiastuti,Female,49,1975-12-19,Married,Equities trader,Bontang,Middle Income,"['PROD0336', 'PROD0631', 'PROD0148']","['PROD0958', 'PROD0050', 'PROD0919']",3409237
CUST2896,Fitriani,Agustina,Female,18,2007-06-30,Single,Air cabin crew,Palangkaraya,High Income,['PROD0274'],"['PROD0426', 'PROD0948', 'PROD0977', 'PROD0581', 'PROD0889', 'PROD0865', 'PROD0846']",19526777
CUST2897,Jasmin,Prastuti,Female,36,1989-06-08,Single,"Engineer, automotive",Binjai,Low Income,"['PROD0512', 'PROD0267']","['PROD0856', 'PROD0492', 'PROD0931']",751223
CUST2898,Marsito,Putra,Male,27,1998-01-30,Married,Lexicographer,Lhokseumawe,Middle Income,"['PROD0507', 'PROD0442', 'PROD0345']","['PROD0455', 'PROD0440', 'PROD0502', 'PROD0443']",1584200
CUST2899,Radika,Hidayat,Male,39,1986-05-28,Single,Minerals surveyor,Banjarbaru,Middle Income,['PROD0200'],"['PROD0217', 'PROD0163', 'PROD0399']",2760834
CUST2900,Cengkir,Najmudin,Male,32,1993-07-31,Married,Historic buildings inspector/conservation officer,Mataram,Low Income,"['PROD0903', 'PROD1041']","['PROD0921', 'PROD0046', 'PROD0081', 'PROD0171', 'PROD0223', 'PROD0496', 'PROD0612']",872512
CUST2901,Fitria,Usada,Female,45,1979-09-22,Married,"Psychologist, counselling",Salatiga,Middle Income,"['PROD0049', 'PROD0771']","['PROD0948', 'PROD0384', 'PROD0380', 'PROD0432', 'PROD0680', 'PROD0032', 'PROD0037']",4550233
CUST2902,Rama,Narpati,Male,51,1973-11-04,Married,Applications developer,Cirebon,Middle Income,"['PROD0736', 'PROD0879']","['PROD0484', 'PROD0046', 'PROD0385']",5716992
CUST2903,Zahra,Nurdiyanti,Female,22,2002-08-21,Married,Film/video editor,Depok,Middle Income,"['PROD0815', 'PROD0498', 'PROD0856', 'PROD0050']","['PROD0236', 'PROD0943']",1417348
CUST2904,Queen,Hartati,Female,18,2006-12-11,Single,Clinical embryologist,Kotamobagu,Low Income,"['PROD0044', 'PROD0452', 'PROD0701']","['PROD0291', 'PROD0486', 'PROD0702', 'PROD0344']",416388
CUST2905,Salsabila,Wijayanti,Female,59,1966-05-17,Married,Arts development officer,Tanjungbalai,Middle Income,['PROD0574'],"['PROD0572', 'PROD0053', 'PROD0565', 'PROD0708']",1866269
CUST2906,Laila,Permata,Female,29,1996-05-23,Married,Building control surveyor,Ambon,Low Income,['PROD0548'],"['PROD0373', 'PROD0985', 'PROD0907', 'PROD1059', 'PROD0619']",311946
CUST2907,Ibrani,Najmudin,Male,50,1975-04-12,Married,"Surveyor, planning and development",Dumai,Middle Income,"['PROD0984', 'PROD0758']","['PROD0992', 'PROD0103', 'PROD0163', 'PROD0335', 'PROD1018']",5974450
CUST2908,Laswi,Saragih,Male,60,1965-04-10,Married,Clothing/textile technologist,Ambon,Low Income,['PROD0013'],"['PROD1024', 'PROD0746', 'PROD0584', 'PROD0146', 'PROD0366', 'PROD0109', 'PROD0082']",747307
CUST2909,Zulfa,Permata,Female,52,1972-12-27,Married,Medical secretary,Sukabumi,Middle Income,"['PROD0639', 'PROD0252', 'PROD0155']","['PROD0158', 'PROD0711', 'PROD0647', 'PROD0256', 'PROD0721', 'PROD0026', 'PROD0373']",1456982
CUST2910,Widya,Susanti,Female,48,1976-10-26,Married,"Geologist, wellsite",Bandar Lampung,Middle Income,"['PROD0006', 'PROD0181']","['PROD0730', 'PROD0079', 'PROD0252', 'PROD0038', 'PROD0949']",4232092
CUST2911,Paulin,Usada,Female,33,1991-11-14,Single,"Engineer, manufacturing",Palembang,Middle Income,"['PROD0205', 'PROD0034']","['PROD0579', 'PROD0823', 'PROD0657', 'PROD0885', 'PROD0790']",2133988
CUST2912,Kusuma,Kuswoyo,Male,41,1984-01-13,Married,English as a foreign language teacher,Bogor,Middle Income,"['PROD0377', 'PROD0575']","['PROD0612', 'PROD0989', 'PROD0365', 'PROD0140', 'PROD0251']",2469372
CUST2913,Gambira,Saputra,Male,54,1971-07-13,Married,"Journalist, broadcasting",Pekanbaru,Middle Income,"['PROD0669', 'PROD0025', 'PROD0470', 'PROD0615']","['PROD0517', 'PROD0283', 'PROD0156', 'PROD0833']",1718111
CUST2914,Teguh,Iswahyudi,Male,19,2006-06-26,Married,"Psychologist, prison and probation services",Sorong,Middle Income,"['PROD0166', 'PROD0212', 'PROD0024']","['PROD0667', 'PROD0787', 'PROD0066', 'PROD0652', 'PROD0679', 'PROD0791', 'PROD0765']",2965070
CUST2915,Pardi,Rajasa,Male,60,1965-04-05,Married,Scientific laboratory technician,Yogyakarta,Middle Income,['PROD0438'],"['PROD0526', 'PROD0804', 'PROD1039']",5152585
CUST2916,Elma,Puspasari,Female,52,1973-02-11,Married,"Conservation officer, nature",Bekasi,Middle Income,['PROD0022'],"['PROD0218', 'PROD0514', 'PROD0006', 'PROD0275', 'PROD0583']",1670751
CUST2917,Anita,Halimah,Female,37,1987-10-20,Single,Archivist,Pekanbaru,Middle Income,"['PROD0614', 'PROD0842', 'PROD0050', 'PROD0330']","['PROD0782', 'PROD0102']",4973831
CUST2918,Okto,Utama,Male,27,1998-04-13,Married,Physiological scientist,Bandar Lampung,Middle Income,"['PROD0576', 'PROD0209', 'PROD0125', 'PROD0081']","['PROD0817', 'PROD1044']",5683209
CUST2919,Margana,Gunarto,Male,38,1987-05-14,Married,Phytotherapist,Kota Administrasi Jakarta Selatan,Middle Income,"['PROD0002', 'PROD1058', 'PROD0197']","['PROD0462', 'PROD1033', 'PROD0646']",4612837
CUST2920,Kayla,Handayani,Female,30,1995-01-14,Single,Chartered loss adjuster,Palu,Middle Income,"['PROD0411', 'PROD0970', 'PROD0705']","['PROD0601', 'PROD0901', 'PROD0614', 'PROD0068', 'PROD0889', 'PROD0571']",1769030
CUST2921,Pardi,Gunarto,Male,37,1988-07-30,Single,Health and safety adviser,Banjarbaru,Middle Income,"['PROD0593', 'PROD0082']","['PROD0100', 'PROD0687', 'PROD0288', 'PROD0513', 'PROD0109']",5655998
CUST2922,Jabal,Hakim,Male,54,1971-06-28,Married,Housing manager/officer,Palangkaraya,Middle Income,"['PROD0293', 'PROD0460', 'PROD0434']","['PROD0341', 'PROD0159', 'PROD0681']",2211949
CUST2923,Zulaikha,Aryani,Female,47,1977-12-01,Married,Physiological scientist,Semarang,Middle Income,['PROD0603'],"['PROD0539', 'PROD0215', 'PROD0541', 'PROD0814', 'PROD0993', 'PROD0862']",3365111
CUST2924,Tedi,Pradipta,Male,54,1970-10-16,Married,Therapeutic radiographer,Palopo,Low Income,"['PROD0841', 'PROD0348', 'PROD0191']","['PROD0234', 'PROD0576', 'PROD0944', 'PROD0166']",276779
CUST2925,Elma,Fujiati,Female,51,1974-03-02,Married,Electronics engineer,Binjai,Low Income,"['PROD0119', 'PROD0592', 'PROD0486', 'PROD0926']","['PROD0726', 'PROD0672', 'PROD0137', 'PROD0130', 'PROD0053', 'PROD0555', 'PROD0849']",614615
CUST2926,Gandi,Saefullah,Male,35,1990-03-02,Single,Magazine features editor,Samarinda,Middle Income,['PROD1000'],"['PROD0864', 'PROD0878', 'PROD0535', 'PROD0874']",1105100
CUST2927,Febi,Wahyuni,Female,29,1996-07-03,Single,Horticultural consultant,Binjai,Middle Income,"['PROD0518', 'PROD0916', 'PROD0932']","['PROD0698', 'PROD0300', 'PROD0970', 'PROD0446']",4586363
CUST2928,Oliva,Usada,Female,22,2003-05-09,Single,"Accountant, chartered public finance",Ambon,Low Income,['PROD0095'],"['PROD0888', 'PROD0331', 'PROD0820', 'PROD0605', 'PROD0619', 'PROD0932', 'PROD0766']",890977
CUST2929,Sabrina,Anggraini,Female,47,1978-05-21,Married,Architect,Prabumulih,Middle Income,"['PROD0870', 'PROD0092']","['PROD0846', 'PROD0516', 'PROD0093', 'PROD0265', 'PROD0328', 'PROD0419', 'PROD0705']",3549358
CUST2930,Kawaca,Rajata,Male,40,1984-09-28,Single,Production engineer,Kota Administrasi Jakarta Barat,Low Income,['PROD0853'],"['PROD0394', 'PROD0159', 'PROD0046', 'PROD0416']",827588
CUST2931,Bakianto,Habibi,Male,54,1971-08-18,Married,Advertising art director,Tegal,Low Income,"['PROD0187', 'PROD0543', 'PROD0969']","['PROD0719', 'PROD0804', 'PROD0393', 'PROD0881', 'PROD0304', 'PROD0861']",267924
CUST2932,Abyasa,Kuswoyo,Male,55,1970-02-23,Married,"Designer, textile",Bukittinggi,Middle Income,['PROD0991'],"['PROD0761', 'PROD0780', 'PROD0456', 'PROD0525']",4140017
CUST2933,Putri,Astuti,Female,25,1999-09-06,Married,Maintenance engineer,Madiun,Middle Income,['PROD0840'],"['PROD0124', 'PROD0184']",3253536
CUST2934,Febi,Mulyani,Female,32,1992-09-14,Married,Quarry manager,Sukabumi,Middle Income,"['PROD0947', 'PROD0255']","['PROD0572', 'PROD0648', 'PROD0033', 'PROD0732', 'PROD0306', 'PROD0087']",1250685
CUST2935,Elon,Wibowo,Male,19,2006-02-11,Single,Ceramics designer,Pariaman,Middle Income,"['PROD0736', 'PROD0720', 'PROD0410']","['PROD0182', 'PROD0489', 'PROD0900', 'PROD0560', 'PROD0394', 'PROD0055']",5584651
CUST2936,Cindy,Halimah,Female,31,1993-09-15,Single,"Scientist, forensic",Batu,Middle Income,"['PROD0946', 'PROD0945', 'PROD0628', 'PROD0856']","['PROD0541', 'PROD0358', 'PROD0894', 'PROD0295', 'PROD0769', 'PROD0130']",4735522
CUST2937,Elon,Pranowo,Male,48,1977-08-02,Married,Health promotion specialist,Samarinda,Low Income,"['PROD1057', 'PROD0213']","['PROD0191', 'PROD0127', 'PROD1034']",887959
CUST2938,Koko,Suryono,Male,19,2005-11-07,Married,Medical technical officer,Tebingtinggi,Low Income,['PROD0443'],"['PROD0905', 'PROD0083', 'PROD0758', 'PROD0951', 'PROD0576', 'PROD0345']",761149
CUST2939,Vivi,Usamah,Female,36,1989-07-18,Married,"Accountant, chartered certified",Palu,Middle Income,"['PROD0143', 'PROD0063']","['PROD0808', 'PROD1020', 'PROD0631', 'PROD0561', 'PROD0651']",4285580
CUST2940,Nabila,Palastri,Female,19,2006-02-09,Single,"Teacher, music",Tangerang,Middle Income,['PROD0267'],"['PROD0274', 'PROD0583', 'PROD0403', 'PROD0537', 'PROD0493', 'PROD0840']",3859487
CUST2941,Balidin,Prayoga,Male,24,2001-03-16,Single,Environmental health practitioner,Pematangsiantar,Middle Income,"['PROD0507', 'PROD0127']","['PROD0370', 'PROD0348', 'PROD0952', 'PROD0535', 'PROD0826', 'PROD0991', 'PROD0543']",3419351
CUST2942,Ajeng,Hastuti,Female,31,1994-01-23,Single,Civil Service fast streamer,Langsa,Middle Income,"['PROD0164', 'PROD0322', 'PROD0050', 'PROD0155']","['PROD1047', 'PROD0004', 'PROD0306', 'PROD0524']",3005357
CUST2943,Vanya,Mulyani,Female,26,1999-01-28,Single,Mining engineer,Dumai,Middle Income,"['PROD0583', 'PROD0010', 'PROD0852', 'PROD0315']","['PROD0544', 'PROD0964']",2183550
CUST2944,Digdaya,Wibowo,Male,28,1997-04-12,Married,"Designer, furniture",Surakarta,High Income,"['PROD0304', 'PROD0270', 'PROD0047']","['PROD0052', 'PROD0151', 'PROD0084', 'PROD0242', 'PROD0449', 'PROD0043', 'PROD0969']",11682350
CUST2945,Intan,Pertiwi,Female,35,1990-06-27,Married,"Doctor, general practice",Tomohon,Low Income,['PROD0846'],"['PROD0704', 'PROD0426']",677240
CUST2946,Hari,Saptono,Male,52,1973-01-30,Married,Armed forces operational officer,Tarakan,Middle Income,"['PROD0626', 'PROD0584', 'PROD0219', 'PROD0957']","['PROD0062', 'PROD0171']",5710610
CUST2947,Cahyanto,Budiyanto,Male,29,1995-08-25,Single,Civil Service fast streamer,Kota Administrasi Jakarta Timur,Middle Income,"['PROD0812', 'PROD1027', 'PROD0320', 'PROD0787']","['PROD0569', 'PROD0996', 'PROD0517', 'PROD0825', 'PROD0151']",3402584
CUST2948,Kawaca,Firgantoro,Male,49,1976-07-29,Married,Electronics engineer,Bogor,High Income,"['PROD0140', 'PROD0699', 'PROD0157']","['PROD0086', 'PROD0109']",18622315
CUST2949,Sakura,Hariyah,Female,53,1972-03-16,Married,"Engineer, electronics",Palu,Low Income,"['PROD0232', 'PROD0398', 'PROD0642', 'PROD0360']","['PROD0672', 'PROD0272', 'PROD0642']",696329
CUST2950,Darijan,Setiawan,Male,32,1992-10-26,Married,Corporate treasurer,Bau-Bau,Low Income,"['PROD0151', 'PROD0829', 'PROD0799', 'PROD0853']","['PROD1048', 'PROD0799']",425723
CUST2951,Oni,Hasanah,Female,53,1972-02-09,Married,"Therapist, art",Tarakan,High Income,['PROD0701'],"['PROD0926', 'PROD0628', 'PROD0452']",12654621
CUST2952,Ika,Rahimah,Female,45,1980-06-22,Married,Conference centre manager,Ternate,Middle Income,"['PROD0193', 'PROD0702']","['PROD0614', 'PROD0810', 'PROD0064', 'PROD0832', 'PROD0273', 'PROD0265', 'PROD0369']",4417077
CUST2953,Arsipatra,Dongoran,Male,29,1996-03-07,Single,Legal executive,Banjarmasin,Middle Income,"['PROD0219', 'PROD0109']","['PROD0370', 'PROD0055', 'PROD0197', 'PROD0127', 'PROD0289']",1108177
